name,Size,Room,Fee,Endprice,KvMPrice,Saledate,City,District,TypeOfProperty
Nyckelbergsvägen 52 B,58,2,2604,320000,25517,2015-maj-29,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Sundängevägen 10,52,3,,520000,,2015-maj-29,Köpings kommun,Sundänge Köping,Fritidshus
Bergslagsvägen 16 B,60,2,2804,325000,25417,2015-maj-28,Köpings kommun,Karlsdal,Bostadsrättslägenhet
Brunna 7,151,5,,2700000,,2015-maj-27,Köpings kommun,Brunna,Villa
Svanstigen 3,66,4,,1000000,,2015-maj-27,Köpings kommun,Sundänge,Fritidshus
Kihlmansgatan 18 A,82,5,4109,490000,25939,2015-maj-26,Köpings kommun,Skogsbrynet,Bostadsrättslägenhet
Prästgärdsgatan 14,51,2,2405,380000,27451,2015-maj-25,Köpings kommun,Centralt,Bostadsrättslägenhet
Ängsnipevägen 22,43,3,,480000,,2015-maj-24,Köpings kommun,Kuskstorp,Fritidshus
Västlandavägen 24,30,2,,495000,,2015-maj-23,Köpings kommun,Sundänge Köping,Fritidshus
Prästgärdsgatan 20A,34,1,1878,235000,26912,2015-maj-22,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Mälarvägen 50,104,4,,495000,,2015-maj-20,Köpings kommun,Kungsängen,Villa
Stavgatan 11,137,5,,2080000,,2015-maj-15,Köpings kommun,Ullvi backar,Villa
Kårsta 1,70,3,,790000,,2015-maj-15,Köpings kommun,Munktorp,Villa
Dåvö Bastviken 12,45,2,,395000,,2015-maj-12,Köpings kommun,Dåvö,Fritidshus
Barnhemsgatan 9 A,58,5,3371,310000,25299,2015-maj-9,Köpings kommun,Centrum,Bostadsrättslägenhet
Laksta 41,82,4,,1200000,,2015-maj-8,Köpings kommun,Västra Skedvi,Fritidshus
Arbmans Väg 2A,145,6,,2365000,,2015-maj-6,Köpings kommun,Arbmansberg,Villa
Hemgårdsvägen 8 B,98,4,,1450000,,2015-maj-4,Köpings kommun,Kolsva,Villa
Vidhemsvägen 1A,94,4,,1337500,,2015-maj-4,Köpings kommun,Vidhem,Par/Rad/Kedjehus
Furuvägen 14,32,5,1943,110000,23385,2015-maj-4,Köpings kommun,Skogsborgs centrum,Bostadsrättslägenhet
Vesslestigen 9,103,5,,2000000,,2015-maj-4,Köpings kommun,Stigarna,Villa
Ållestavägen 38,117,5,,1875000,,2015-4-30,Köpings kommun,Ållesta,Par/Rad/Kedjehus
Ringvägen 48,106,4,,1590000,,2015-4-30,Köpings kommun,Östanås,Villa
Torsgatan 23 D,34,5,2107,113000,23275,2015-4-29,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Östanåsgatan 19,70,5,4073,525000,27447,2015-4-29,Köpings kommun,Östanås,Bostadsrättslägenhet
Kihlmansgatan 34 C,82,5,4021,370000,24485,2015-4-29,Köpings kommun,Skogsbrynet,Bostadsrättslägenhet
Viktoriagatan 12 A,55,2,3229,505000,29182,2015-4-28,Köpings kommun,Köping Centralt,Bostadsrättslägenhet
Bäckstigen 3,60,2,,695000,,2015-4-28,Köpings kommun,Sundänge Köping,Fritidshus
Östanåsgatan 33,125,7,,1725000,,2015-4-24,Köpings kommun,Köping Östanås,Villa
Nyckelbergsvägen 63B,67,5,3425,410000,26074,2015-4-24,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Kölsta 44,70,4,,1235000,,2015-4-24,Köpings kommun,Odensvi,Fritidshus
Stekelgatan 2,64,5,5090,525000,,2015-4-22,Köpings kommun,Köping Ullvibackar,Bostadsrätt
Östanåsgatan 13,70,3,4053,370000,25286,2015-4-19,Köpings kommun,Östanås,Bostadsrättslägenhet
Ringvägen 51 E,65,3,4215,500000,27692,2015-4-17,Köpings kommun,Johannisdal,Bostadsrättslägenhet
Prästgärdsgatan 19 A,65,2,2911,535000,28231,2015-4-17,Köpings kommun,Centrum,Bostadsrättslägenhet
Västeråsvägen 18,160,5,,1790000,,2015-4-17,Köpings kommun,Centralt,Villa
Laksta 45,60,3,,1000000,,2015-4-15,Köpings kommun,Västra Skedvi,Fritidshus
Glasgatan 12 A,99,5,3588,1150000,211558,2015-4-12,Köpings kommun,Centrum,Bostadsrättslägenhet
Hagavägen 8 A,64,5,3903,330000,25116,2015-4-11,Köpings kommun,Östanås,Bostadsrättslägenhet
Odensvivägen 6F,78,5,5285,570000,27261,2015-4-8,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Åsgränd 3 C,50,2,3920,200000,24000,2015-4-8,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Bäverstigen 10,80,3,,1490000,,2015-4-7,Köpings kommun,Stigarna,Villa
Åkervägen 28,142,6,,1400000,,2015-4-5,Köpings kommun,Marieberg,Villa
"Laksta 43,44",70,3,,1290000,,2015-4-1,Köpings kommun,V. Skedvi,Fritidshus
Koltrastvägen 14,89,5,,1340000,,2015-4-1,Köpings kommun,Elund,Villa
Utterstigen 10,117,4,,1846500,,2015-3-31,Köpings kommun,Stigarna,Villa
Ållestavägen 52,117,5,,2225000,,2015-3-26,Köpings kommun,Ållesta,Par/Rad/Kedjehus
Ringvägen 49 H,53,2,2395,370000,26981,2015-3-24,Köpings kommun,Köping Johannisdal,Bostadsrättslägenhet
Talgoxvägen 6,115,5,,1750000,,2015-3-23,Köpings kommun,Elundområdet,Villa
Östanåsgatan 19,70,5,4370,500000,27092,2015-3-19,Köpings kommun,Östanås,Bostadsrättslägenhet
Kihlmansgatan 28 B,62,5,3209,225000,23600,2015-3-19,Köpings kommun,Ullvi backar,Bostadsrättslägenhet
Myra 9,155,5,,2100000,,2015-3-17,Köpings kommun,Myra,Villa
Stekelgatan 29,111,4,7275,360000,23243,2015-3-17,Köpings kommun,Köping Ullvibackar,Bostadsrättslägenhet
Trollsländegatan 42,162,7,,2500000,,2015-3-13,Köpings kommun,Ullvi backar,Friliggande villa
S:t Olovsgatan 60 A,78,5,4892,765000,29745,2015-3-12,Köpings kommun,Centralt,Bostadsrättslägenhet
Åsby 20,186,6,,1800000,,2015-3-12,Köpings kommun,Åsby,Friliggande villa
Nyckelbergsvägen 61 B,80,5,4128,720000,28944,2015-3-11,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Talgoxvägen 12,110,5,,2300000,,2015-3-6,Köpings kommun,Elundområdet,Friliggande villa
Ållestavägen 56,119,5,,1500000,,2015-3-5,Köpings kommun,Ållesta,Par/Rad/Kedjehus
Ringvägen 11B,99,4,,1300000,,2015-3-3,Köpings kommun,Östanås,Par/Rad/Kedjehus
Hagavägen 10 A,73,3,4072,410000,25616,2015-3-2,Köpings kommun,Hagavägen 10 A,Bostadsrättslägenhet
Väg 11,86,4,,800000,,2015-2-26,Köpings kommun,Himmeta,Friliggande villa
Mariebergsgatan 28 A,76,3,3866,565000,27434,2015-2-26,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Åsgränd 3 A,57,2,4452,180000,23158,2015-1-27,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Näverkärret 16,120,4,,595000,,2015-1-24,Köpings kommun,Näverkärret,Friliggande villa
Bergslagsvägen 16C,73,3,3402,395000,25411,2015-1-22,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Nygatan 13 A,42,1,2384,165000,23929,2015-1-20,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Vedbo 16,93,3,,520000,,2015-1-17,Köpings kommun,Vedbo Munktorp,Friliggande villa
Torsgatan 23 D,32,1,2020,75000,22344,2015-1-16,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
S:t Olovsgatan 60 A,69,2,4135,350000,25072,2015-1-13,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Hagavägen 8B,59,2,3430,285000,24831,2014-11-30,Köpings kommun,Köping Östanås,Bostadsrättslägenhet
Koltrastvägen 12,89,4,,1295000,,2014-11-29,Köpings kommun,Elundområdet,Par/Rad/Kedjehus
Rölstorp 1,60,3,,2000000,,2014-11-23,Köpings kommun,Rölstorp 1,Gård med skogsbruk
Furuvägen 14,69,5,3507,325000,24676,2014-11-19,Köpings kommun,Furuvägen,Bostadsrättslägenhet
Bergtorpsvägen 27,116,5,,830000,,2014-11-19,Köpings kommun,Kolsva,Villa
Älgstigen 6,180,9,,3200000,,2014-11-18,Köpings kommun,Stigarna,Friliggande villa
Viktoriagatan 6 B,48,2,3546,240000,25000,2014-11-18,Köpings kommun,Centralt,Bostadsrättslägenhet
Bergslagsvägen 6 C,71,3,3280,435000,26127,2014-11-16,Köpings kommun,Karlsdal,Bostadsrättslägenhet
Esplanaden 13,94,3,4077,850000,29043,2014-11-15,Köpings kommun,Centrum,Bostadsrättslägenhet
Gässlinge 14,110,3,,400000,,2014-11-13,Köpings kommun,Himmeta,Fritidshus
"Klockargården, Skedvi Prästgård 4",168,5,,905000,,2014-11-13,Köpings kommun,Västra Skedvi,Friliggande villa
Kvarngatan 2,68,3,,960000,,2014-11-12,Köpings kommun,Centrum Köping,Friliggande villa
Mullgatan 3B,165,6,,2245000,,2014-11-12,Köpings kommun,Gamla Stan i Köping,Par/Rad/Kedjehus
Hagavägen 8A,55,5,3501,310000,25586,2014-11-11,Köpings kommun,Köping Östanås,Bostadsrättslägenhet
Laggby 1,150,6,,3700000,,2014-11-10,Köpings kommun,Himmeta,Gård
Flicksta 6,182,6,,2530000,,2014-11-3,Köpings kommun,Munktorp,Gård
S:t Olovsgatan 3,151,5,,2410000,,2014-11-2,Köpings kommun,Köping Centralt,Friliggande villa
Odensvivägen 7 B,77,3,3851,305000,23961,2014-11-1,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Ringvägen 53 B,65,3,4264,325000,25000,2014-10-26,Köpings kommun,Köping Johannisdal,Bostadsrättslägenhet
Nyckelbergsvägen 52 A,73,3,3328,330000,24521,2014-10-26,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Furuvägen 14,60,5,3183,325000,25372,2014-10-25,Köpings kommun,Johannisdal,Bostadsrättslägenhet
Pungbovägen 22 c,67,5,4300,440000,26519,2014-10-20,Köpings kommun,Köping Östanås,Bostadsrättslägenhet
Kihlmansgatan 18 C,82,5,3981,600000,27273,2014-10-18,Köpings kommun,Kihlmansgatan 18 C,Bostadsrättslägenhet
Pungbovägen 17,171,7,,1960000,,2014-10-18,Köpings kommun,Bredablick-Bondgårdsberget,Friliggande villa
Vitövägen 47,107,4,,420000,,2014-10-12,Köpings kommun,Kungsängen,Friliggande villa
Bergslagsvägen 12 A,59,2,2784,300000,25085,2014-10-11,Köpings kommun,Köping Centralt,Bostadsrättslägenhet
"Dåvö 91, Östra Sjövägen",55,3,,2050000,,2014-10-7,Köpings kommun,Ötorp/Dåvö,Fritidshus
Scheelegatan 8 A,51,1,2347,300000,25871,2014-10-7,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Rabovägen 27,113,4,,900000,,2014-10-5,Köpings kommun,Kolsva,Friliggande villa
Vretlundavägen 44,152,7,,1500000,,2014-9-31,Köpings kommun,Vretlunda,Par/Rad/Kedjehus
Kölsta 29,132,5,,1225000,,2014-9-30,Köpings kommun,Odensvi,Friliggande villa
Nyckelbergsvägen 52 B,84,3,3688,520000,26190,2014-9-29,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Stekelgatan 13,111,4,7275,430000,,2014-9-28,Köpings kommun,Ullvibackar Köping,Bostadsrätt
Älgstigen 29,136,4,,1880000,,2014-9-28,Köpings kommun,Stigarna,Friliggande villa
S:t Olovsgatan 60 B,81,3,5065,425000,25247,2014-9-24,Köpings kommun,Centrum,Bostadsrättslägenhet
Mullgatan 28,164,7,,1850000,,2014-9-22,Köpings kommun,Gamla stan,Villa
Åsgränd 3c,50,2,3664,175000,23500,2014-9-18,Köpings kommun,Åsgränd 3c,Bostadsrättslägenhet
Falkvägen 19,144,5,,1870000,,2014-9-17,Köpings kommun,Elundsområdet,Friliggande villa
Hummelbäcksgatan 3 c,98,5,3868,600000,26091,2014-9-17,Köpings kommun,Centralt,Bostadsrättslägenhet
Fogdegatan 3 A,100,4,4046,700000,27000,2014-9-17,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Älgstigen 28,119,5,,2200000,,2014-9-17,Köpings kommun,Stigarna,Villa
Hagavägen 8B,60,2,3546,300000,25000,2014-9-17,Köpings kommun,Hagavägen 8B,Bostadsrättslägenhet
Gulsparvsvägen 11,117,5,,1650000,,2014-9-16,Köpings kommun,Elundområdet,Par/Rad/Kedjehus
Bergtallsgatan 17,160,6,,2150000,,2014-9-16,Köpings kommun,Ullvibackar,Villa
Kihlmansgatan 6 E,62,5,3541,275000,24400,2014-9-15,Köpings kommun,Skogsbrynet,Bostadsrättslägenhet
Sjöstigen 2,40,1,,560000,,2014-9-12,Köpings kommun,Sundänge,Fritidshus
Jockelsta 2,41,2,,350000,,2014-9-11,Köpings kommun,Jockelsta 2,Fritidshus
Västlandavägen 21,63,4,,650000,,2014-9-10,Köpings kommun,Sundänge Köping,Fritidshus
Bergslagsvägen 13,100,4,,700000,,2014-9-9,Köpings kommun,Kolsva,Friliggande villa
Barnhemsgatan 9c,56,2,3420,350000,26250,2014-9-9,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Sveavägen 8B,71,3,2827,494000,26958,2014-9-8,Köpings kommun,Centralt,Bostadsrättslägenhet
Oppeby 14,125,4,,1260000,,2014-9-8,Köpings kommun,Himmeta,Friliggande villa
Ållestavägen 15,108,4,,1800000,,2014-9-7,Köpings kommun,Elundområdet,Friliggande villa
Åkervägen 10,117,3,,1085000,,2014-9-6,Köpings kommun,Marieberg,Friliggande villa
Mariebergsgatan 28 B,84,3,4306,270000,23214,2014-9-4,Köpings kommun,Mariebergsgatan 28 B,Bostadsrättslägenhet
Bergslagsvägen 25,117,5,,1200000,,2014-9-3,Köpings kommun,Kolsva,Friliggande villa
Kihlmansgatan 2h,134,6,,1420000,,2014-9-3,Köpings kommun,Skogsbrynet,Villa
Vargstigen 5,109,6,,2470000,,2014-9-3,Köpings kommun,Stigarna,Friliggande villa
Stulsta 10,85,5,,1950000,,2014-9-2,Köpings kommun,Stulsta,Friliggande villa
Furuvägen 36,111,6,,1600000,,2014-8-30,Köpings kommun,Johannisdal,Friliggande villa
Esplanaden 15E,152,5,,1570000,,2014-8-30,Köpings kommun,Köping Centralt,Par/Rad/Kedjehus
Hjortstigen 21,205,6,,1875000,,2014-8-30,Köpings kommun,Stigarna,Friliggande villa
Ringvägen 55,73,3,4574,350000,24795,2014-8-29,Köpings kommun,Johannisdal,Bostadsrättslägenhet
Ringvägen 55,58,5,3696,225000,23846,2014-8-29,Köpings kommun,Johannisdal,Bostadsrättslägenhet
Torsgatan 23 D,32,1,2020,70000,22188,2014-8-29,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Barnhemsgatan 9A,153,5,8448,800000,25229,2014-8-29,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Västlandavägen 51,50,?,,745000,,2014-8-26,Köpings kommun,Sundänge Köping,Fritidshus
Arbmans Väg 5,147,4,,1200000,,2014-8-26,Köpings kommun,Arbmansberg,Friliggande villa
Furuvägen 14,60,5,3171,275000,24545,2014-8-26,Köpings kommun,Johannisdal,Bostadsrättslägenhet
Hagavägen 34 A,81,5,4078,375000,24601,2014-8-26,Köpings kommun,Johannisdal,Bostadsrättslägenhet
Rödhakestigen 9,71,3,,975000,,2014-8-26,Köpings kommun,Sundänge,Villa
Åkerby 8,78,4,,450000,,2014-8-18,Köpings kommun,Kolsva,Fritidshus
Bergslagsvägen 6c,71,3,3280,445000,26268,2014-8-17,Köpings kommun,Bergslagsvägen 6c,Bostadsrättslägenhet
Skogslundsgatan 65,122,4,,1590000,,2014-8-17,Köpings kommun,Ullvibackar,Par/Rad/Kedjehus
Kihlmansgatan 30C,82,5,3981,400000,24848,2014-8-16,Köpings kommun,Skogsbrynet,Bostadsrättslägenhet
Nyckelbergsvägen 20,130,4,,1410000,,2014-8-15,Köpings kommun,Nyckelberget,Friliggande villa
Västlandavägen 5,57,3,,860000,,2014-8-15,Köpings kommun,Sundänge Köping,Fritidshus
Sörsylta 45,299,9,,9000000,,2014-8-12,Köpings kommun,Strömsholm/Sörsylta,Gård
Hagavägen 8C,59,2,3471,375000,26356,2014-8-11,Köpings kommun,Östanås,Bostadsrättslägenhet
Gamla Vägen 15,50,2,,800000,,2014-8-11,Köpings kommun,Stäudd,Fritidshus
Svalvägen 24,220,7,,3400000,,2014-8-9,Köpings kommun,Fantetorp,Friliggande villa
Traststigen 3,28,3,,305000,,2014-8-9,Köpings kommun,Sundänge Köping,Fritidshus
Morängatan 10,110,5,,2195000,,2014-8-5,Köpings kommun,Ullvibackar,Friliggande villa
Kolartorpet,?,2,,215000,,2014-8-4,Köpings kommun,Kolartorpet,Fritidshus
St:Olovsgatan 58 B,82,3,5101,600000,27317,2014-8-4,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Scheelegatan 8A,54,6,2351,225000,24121,2014-8-4,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Rönnvägen 5,67,4,,1250000,,2014-8-3,Köpings kommun,Parkområdet/Östanås,Friliggande villa
Fröänge Kusktorp,55,2,,650000,,2014-8-1,Köpings kommun,Fröänge Västra Skedvi,Fritidshus
Kihlmansgatan 6 G,62,5,3790,175000,22800,2014-7-29,Köpings kommun,Skogsbrynet,Bostadsrättslägenhet
Släta 2,140,5,,881000,,2014-7-29,Köpings kommun,Himmeta,Friliggande villa
Viktoriagatan 12b,75,3,3975,575000,27667,2014-7-29,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Bergsgatan 12,286,?,,2328101,,2014-7-29,Köpings kommun,Köping Centralt,Friliggande villa
Mullgatan 22,186,6,,1975000,,2014-7-29,Köpings kommun,Gamla stan,Villa
Våsjö 53,75,3,,975000,,2014-7-28,Köpings kommun,Malmviken,Fritidshus
Holmsmalma 4,121,5,,2400000,,2014-7-26,Köpings kommun,Holmsmalma,Friliggande villa
Västeråsvägen 30,142,7,,2800000,,2014-7-26,Köpings kommun,Arbmansberg,Friliggande villa
Vretavägen 5,70,3,,465000,,2014-7-22,Köpings kommun,Munktorp,Friliggande villa
Traststigen 19,63,6,,510000,,2014-7-21,Köpings kommun,Sundänge,Vinterbonat fritidshus
Ågatan 56,115,5,,1025000,,2014-7-20,Köpings kommun,Ågärdet Köping,Par/Rad/Kedjehus
Timmermansgatan 6,109,4,,1940000,,2014-7-18,Köpings kommun,Köping Ullvibackar,Friliggande villa
Scheelegatan 23 A,53,2,2949,230000,24340,2014-7-15,Köpings kommun,Nära centrum,Bostadsrättslägenhet
Bergslagsvägen 74,80,3,,475000,,2014-7-13,Köpings kommun,Kolsva,Friliggande villa
Lärkvägen 2,117,4,,1810000,,2014-7-13,Köpings kommun,Elund,Villa
Senstavägen 9,96,5,,1190000,,2014-7-9,Köpings kommun,Munktorp,Friliggande villa
Prästgärdsgatan 22 A,42,5,2299,180000,24235,2014-7-8,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Nyckelbergsvägen 41,100,5,,925000,,2014-7-2,Köpings kommun,Nyckelberget,Friliggande villa
Åsvägen 5,37,2,,600000,,2014-6-31,Köpings kommun,Stäudd,Fritidshus
Pungbovägen 22A,86,3,5353,350000,24070,2014-6-29,Köpings kommun,Köping Centralt,Bostadsrättslägenhet
Torsgatan 25B,58,5,3337,340000,25812,2014-6-28,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Svanstigen 11,50,3,,225000,,2014-6-25,Köpings kommun,Sundänge Köping,Fritidshus
Ringvägen 51 F,65,3,4264,360000,25538,2014-6-25,Köpings kommun,Johannisdal,Bostadsrättslägenhet
Stallgatan 13,117,8,,2155000,,2014-6-23,Köpings kommun,Köping Ullvibackar,Friliggande villa
Ugglestigen 10,32,2,,470000,,2014-5-9,Köpings kommun,Sundänge Köping,Fritidshus
Sjövägen 10,40,2,,1410000,,2014-5-5,Köpings kommun,Malmön,Fritidshus
Kolsva koloniområde tomt nr10/nr12,25,2,,150000,,2014-5-4,Köpings kommun,Kolsva,Fritidshus
Nyckelbergsvägen 52B,38,1,1904,90000,22368,2014-maj-30,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Östanåsgatan 21 B,59,5,3338,160000,22689,2014-maj-28,Köpings kommun,Östanås,Bostadsrättslägenhet
Hagavägen 8B,58,2,3380,385000,26638,2014-maj-28,Köpings kommun,Östannås,Bostadsrättslägenhet
S:t Olovsgatan  58 A,68,5,4302,275000,24015,2014-maj-27,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Tunadalsgatan 10 B,68,5,3972,310000,24526,2014-maj-27,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Sandsta 9,129,5,,1640000,,2014-maj-26,Köpings kommun,Munktorp,Friliggande villa
Gillsta 14,119,5,,1250000,,2014-maj-25,Köpings kommun,Himmeta,Friliggande villa
Pelarskogsgatan 4,139,5,,1725000,,2014-maj-24,Köpings kommun,Ullvibackar,Villa
Barrskogsgatan 5,220,6,,3380000,,2014-maj-23,Köpings kommun,Köping Ullvibackar,Friliggande villa
Sticklinge 11,104,6,,1530000,,2014-maj-23,Köpings kommun,Himmeta,Villa
Hagavägen 8C,59,2,3471,390000,26610,2014-maj-22,Köpings kommun,Östanås,Bostadsrättslägenhet
Lärkstigen 7,42,2,,525000,,2014-maj-21,Köpings kommun,Sundänge,Fritidshus
Odensvivägen 5 A,39,1,1947,100000,22564,2014-maj-20,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Propellervägen 7,81,3,,400000,,2014-maj-16,Köpings kommun,Kolsva,Friliggande villa
Hökvägen 22,149,6,,1850000,,2014-maj-16,Köpings kommun,Elundområdet,Friliggande villa
Södra Backen 4,179,6,,1850000,,2014-maj-16,Köpings kommun,Munktorp,Friliggande villa
Örnstigen 2,70,4,,545000,,2014-maj-13,Köpings kommun,Sundänge Köping,Fritidshus
Tängsta Lövtorpet 1,110,2,,1400000,,2014-maj-8,Köpings kommun,Odensvi,Gård med skogsbruk
Östanåsgatan 15,91,4,5212,450000,24945,2014-maj-7,Köpings kommun,Östanåsområdet,Bostadsrättslägenhet
Solmyra Strandväg 1,41,2,,520000,,2014-maj-6,Köpings kommun,Solmyra,Fritidshus
Bergslagsvägen 8A,61,2,2754,330000,25410,2014-maj-6,Köpings kommun,Köping Centralt,Bostadsrättslägenhet
Skoftesta 8,128,4,,1550000,,2014-4-29,Köpings kommun,Skoftesta,Fritidshus
Björnstigen 32,118,4,,650000,,2014-4-28,Köpings kommun,Bergtorpet,Par/Rad/Kedjehus
Hagavägen 36,69,3,3507,290000,24203,2014-4-25,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Ekvägen 15,101,4,,975000,,2014-4-25,Köpings kommun,Ekbacken,Par/Rad/Kedjehus
Erlandsvägen 35E,58,2,2794,250000,24310,2014-4-24,Köpings kommun,Köping Johannisdal,Bostadsrättslägenhet
Ringvägen 55,58,5,3780,345000,25897,2014-4-22,Köpings kommun,Köping Johannisdal,Bostadsrättslägenhet
Nyckelbergsvägen 52 A,72,3,3328,340000,24722,2014-4-22,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Sjövägen 8,66,2,,1500000,,2014-4-17,Köpings kommun,Malmön,Friliggande villa
Gässlinge 9,141,6,,800000,,2014-4-16,Köpings kommun,Himmeta,Villa
Erlandsvägen 35 E,62,5,3122,350000,25600,2014-4-13,Köpings kommun,Johannisdal,Bostadsrättslägenhet
Bergslagsvägen 8 C,60,2,2754,185000,23083,2014-4-11,Köpings kommun,Nära centrum,Bostadsrättslägenhet
Barnhemsgatan 7 B,30,1,1400,135000,24500,2014-4-9,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Östanåsgatan 17,67,5,3981,455000,26741,2014-4-9,Köpings kommun,Östanås,Bostadsrättslägenhet
Västeråsvägen 68,81,3,,1010000,,2014-4-8,Köpings kommun,Macksta Köping,Friliggande villa
Gotersbergsvägen 20,96,4,,1535000,,2014-4-7,Köpings kommun,Elund Köping,Par/Rad/Kedjehus
Nygatan 13 A,42,1,2384,135000,23214,2014-4-6,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Södra Solmyravägen 17,37,2,,450000,,2014-4-4,Köpings kommun,Solmyra,Fritidshus
Solgatan 12,72,3,,1360000,,2014-4-3,Köpings kommun,Östanås,Friliggande villa
Odensvivägen 2B,66,6,3294,300000,24505,2014-4-2,Köpings kommun,Nyckelberget,Bostadsrättslägenhet
Scheelegatan 23 a,76,3,4001,260000,23421,2014-3-26,Köpings kommun,Centralt,Bostadsrättslägenhet
Ytterskälby 6,74,4,,575000,,2014-3-24,Köpings kommun,Dåvö,Fritidshus
S:t Olovsgatan 60 B,82,3,5101,475000,25793,2014-3-21,Köpings kommun,Centrum Köping,Bostadsrättslägenhet
Vretlundavägen 66,152,7,,1250000,,2014-3-21,Köpings kommun,Vretlunda,Par/Rad/Kedjehus
Fröänge Kusktorp,54,3,,295000,,2014-3-20,Köpings kommun,Fröänge Västra Skedvi,Fritidshus
Östra Långgatan 24b,197,7,,2277765,,2014-3-20,Köpings kommun,Centrum,Villa
Hökvägen 29,149,5,,1750000,,2014-3-17,Köpings kommun,Elundområdet,Friliggande villa
Amelie Berglunds Väg 16,136,4,,1925000,,2014-3-15,Köpings kommun,Johannisdal,Friliggande villa
Pungbovägen 24,55,5,3578,260000,24685,2014-3-14,Köpings kommun,Parkområdet/Östanås,Bostadsrättslägenhet
Ringvägen 55,30,5,2184,55000,21803,2014-3-14,Köpings kommun,Köping Johannisdal,Bostadsrättslägenhet
Tallbacksvägen 21,128,6,,1350000,,2014-3-13,Köpings kommun,Munktorp,Friliggande villa
