name,Size,Room,Fee,Endprice,KvMPrice,Saledate,City,District,TypeOfProperty
Bergsgatan 96,32,1,1998.0,750000,23437.5,2018-3-24,Enköpings kommun,Sankt ilian,Bostadsrättslägenhet
Fjärdhundragatan 31,41,1,2501.0,1100000,26829.268292682926,2018-3-24,Enköpings kommun,Sankt ilian,Bostadsrättslägenhet
Pundgatan 7,151,7,0.0,2830000,18741.721854304637,2018-3-23,Enköpings kommun,Korsängen,Villa
Bergsgatan 6,58,2,3636.0,1295000,22327.58620689655,2018-3-22,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Simtuna-Råby 2,126,3,0.0,1695000,13452.380952380952,2018-3-21,Enköpings kommun,Fjärdhundra,Villa
"Idrottsallén 4, lgh 1101",91,4,4641.0,2280000,25054.945054945056,2018-3-21,Enköpings kommun,Munksundet,Bostadsrättslägenhet
Lingongatan 6,148,7,0.0,3750000,25337.837837837837,2018-3-20,Enköpings kommun,Fanna,Villa
Fårticksgatan 87,125,4,0.0,2900000,23200.0,2018-3-19,Enköpings kommun,Bergvreten,Radhus
Rombergsgatan 8,70,5,3131.0,1330000,19000.0,2018-3-14,Enköpings kommun,Romberga,Bostadsrättslägenhet
Kyrkogatan 28C,74,3,3661.0,1950000,26351.35135135135,2018-3-14,Enköpings kommun,Centrum,Bostadsrättslägenhet
Vintergatan 31,50,2,3551.0,1130000,22600.0,2018-3-12,Enköpings kommun,Gånsta,Bostadsrättslägenhet
Verkmästaregatan 6,113,4,6100.0,1450000,12831.858407079646,2018-3-9,Enköpings kommun,Romberga,Bostadsrättslägenhet
Tunnelugnsvägen 13,94,3,4055.0,2500000,26595.744680851065,2018-3-9,Enköpings kommun,Haga,Bostadsrättslägenhet
Kattugglegränd 9,100,4,5857.0,950000,9500.0,2018-3-9,Enköpings kommun,Lillsidan,Bostadsrättslägenhet
Rombergsgatan 2,60,2,2942.0,1075000,17916.666666666668,2018-3-8,Enköpings kommun,Romberga,Bostadsrättslägenhet
Krusbärsgatan 8,123,7,0.0,3400000,27642.27642276423,2018-3-8,Enköpings kommun,Fanna,Villa
Råbyvägen 6,280,16,0.0,2275000,8125.0,2018-3-6,Enköpings kommun,Fjärdhundra,Villa
Lingongatan 65,102,7,0.0,3300000,32352.941176470587,2018-3-6,Enköpings kommun,Fanna,Villa
Maratongatan 10,51,5,3459.0,1100000,21568.62745098039,2018-3-5,Enköpings kommun,Munksundet,Bostadsrättslägenhet
Långgatan 4B,60,2,3457.0,1150000,19166.666666666668,2018-3-2,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Korvettvägen 20 C,66,3,3233.0,1700000,25757.575757575756,2018-3-2,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Kungsgatan 9,57,2,2356.0,1450000,25438.59649122807,2018-3-2,Enköpings kommun,Centrum,Bostadsrättslägenhet
Hjortvägen 6,137,6,0.0,2650000,19343.065693430657,2018-3-1,Enköpings kommun,Hummelsta,Villa
Natt Och Dags Allé 27,104,4,2929.0,2210000,21250.0,2018-3-1,Enköpings kommun,Haga,Radhus
Drottninggatan 38B,53,2,2236.0,1750000,33018.8679245283,2018-3-1,Enköpings kommun,Centrum,Bostadsrättslägenhet
Kyrkogatan 3,50,2,3683.0,1495000,29900.0,2018-3-1,Enköpings kommun,Centrum,Bostadsrättslägenhet
Sämskarbogatan 33 (1203),56,5,3108.0,1125000,20089.285714285714,2018-2-28,Enköpings kommun,Romberga,Bostadsrättslägenhet
Bergsgatan 16,44,2,2945.0,1210000,27500.0,2018-2-28,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Hejaregatan 6,91,4,4884.0,1820000,20000.0,2018-2-28,Enköpings kommun,Fanna,Bostadsrättslägenhet
Litslenavägen 13C,82,3,4715.0,1200000,14634.146341463415,2018-2-27,Enköpings kommun,Fanna,Bostadsrättslägenhet
Tillinge-Mälby 24,120,4,0.0,3770000,31416.666666666668,2018-2-27,Enköpings kommun,Tillinge-mälby,Gård
Vårfrugatan 2,30,1,2123.0,895000,29833.333333333332,2018-2-26,Enköpings kommun,Sankt ilian,Bostadsrättslägenhet
Hejaregatan 5,18,1,1398.0,625000,34722.22222222222,2018-2-26,Enköpings kommun,Fanna,Bostadsrättslägenhet
Kyrkogatan 28B,55,2,2779.0,1500000,27272.727272727272,2018-2-23,Enköpings kommun,Centrum,Bostadsrättslägenhet
Kryddgårdsgatan 23,40,1,2249.0,1150000,28750.0,2018-2-22,Enköpings kommun,Centrum,Bostadsrättslägenhet
Hejaregatan 9 B,20,1,1429.0,650000,32500.0,2018-2-22,Enköpings kommun,Fanna,Bostadsrättslägenhet
Aspvägen 8,60,3,0.0,1400000,23333.333333333332,2018-2-22,Enköpings kommun,Örsundsbro,Villa
Husby-Sjutolfts-Sävsta 24,150,5,0.0,4300000,28666.666666666668,2018-2-21,Enköpings kommun,Sävsta - skolsta,Villa
Jordhumlagatan 9,110,4,0.0,2700000,24545.454545454544,2018-2-21,Enköpings kommun,Gånsta,Radhus
Drottninggatan 2,70,2,2540.0,1850000,26428.571428571428,2018-2-20,Enköpings kommun,Centrum,Bostadsrättslägenhet
Husby-Sjutolfts-Hacksta 6,104,4,0.0,2200000,21153.846153846152,2018-2-20,Enköpings kommun,Ekolsund,Villa
Sämskarbogatan 7,66,5,3167.0,1420000,21515.151515151516,2018-2-19,Enköpings kommun,Romberga,Bostadsrättslägenhet
Långgatan 58A,84,3,5210.0,2600000,30952.380952380954,2018-2-19,Enköpings kommun,Centrum,Bostadsrättslägenhet
Fältvägen 13,87,3,0.0,2800000,32183.908045977012,2018-2-19,Enköpings kommun,Grillby,Villa
Kungsgatan 8,58,2,2783.0,1475000,25431.03448275862,2018-2-16,Enköpings kommun,Centrum,Bostadsrättslägenhet
Regalskeppsvägen 10 D,66,3,3973.0,1500000,22727.272727272728,2018-2-16,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Salagatan 10C,82,3,3282.0,1750000,21341.463414634145,2018-2-16,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Munksundsgatan 19,129,7,0.0,3200000,24806.201550387595,2018-2-16,Enköpings kommun,Munksundet,Radhus
Drottninggatan 34C,95,4,5649.0,2625000,27631.57894736842,2018-2-15,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Daggkåpsgatan 15,104,4,0.0,2825000,27163.46153846154,2018-2-15,Enköpings kommun,Munksundet,Radhus
Silvergatan 8B,119,5,3324.0,2495000,20966.386554621848,2018-2-15,Enköpings kommun,Åkersberg,Bostadsrättslägenhet
Västerleden 70,65,2,3145.0,983000,15123.076923076924,2018-2-14,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Långgatan 6B,60,2,3327.0,1195000,19916.666666666668,2018-2-14,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Kyrkogatan 33B,119,5,0.0,3280000,27563.025210084033,2018-2-9,Enköpings kommun,Centrum,Radhus
Jordhumlagatan 10,138,5,0.0,3250000,23550.72463768116,2018-2-8,Enköpings kommun,Gånsta,Villa
Fagerskogsgatan 53,120,7,0.0,2850000,23750.0,2018-2-8,Enköpings kommun,Romberga,Villa
Fannagatan 34D,90,4,6199.0,1350000,15000.0,2018-2-4,Enköpings kommun,Enköping,Bostadsrättslägenhet
Blåvingegatan 12,198,5,0.0,4300000,21717.171717171717,2018-2-3,Enköpings kommun,Gånsta,Villa
Sämskarbogatan 23,56,2,3090.0,990000,17678.571428571428,2018-2-3,Enköpings kommun,Romberga,Bostadsrättslägenhet
Drottninggatan 38A,53,2,2236.0,1655000,31226.415094339623,2018-2-2,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Skogsbovägen 13,117,4,0.0,5030000,42991.45299145299,2018-2-1,Enköpings kommun,Fagerudd,Villa
Bergsgatan 96,52,5,3183.0,1250000,24038.46153846154,2018-1-31,Enköpings kommun,Enögla,Bostadsrättslägenhet
Maratongatan 8,51,5,3487.0,1470000,28823.529411764706,2018-1-31,Enköpings kommun,Centrum,Bostadsrättslägenhet
Sparrsätra Lådö 19,68,4,0.0,820000,12058.823529411764,2018-1-31,Enköpings kommun,Sparrsätra,Villa
Fjärilsstigen 37,64,5,4247.0,1050000,16406.25,2018-1-30,Enköpings kommun,Gånsta,Bostadsrättslägenhet
Hejaregatan 2,51,5,2935.0,1160000,22745.098039215685,2018-1-29,Enköpings kommun,Fanna,Bostadsrättslägenhet
Hejaregatan 5,60,2,3849.0,1350000,22500.0,2018-1-28,Enköpings kommun,Fanna,Bostadsrättslägenhet
Regalskeppsvägen 10 A,81,4,4359.0,1895000,23395.061728395063,2018-1-27,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Ågatan 16,117,4,4615.0,2400000,20512.82051282051,2018-1-26,Enköpings kommun,Centrum,Bostadsrättslägenhet
Rådmansgatan 4B,41,2,1912.0,1145000,27926.829268292684,2018-1-26,Enköpings kommun,Centrum,Bostadsrättslägenhet
Mångatan 4,163,5,0.0,5200000,31901.840490797545,2018-1-25,Enköpings kommun,Gånsta,Villa
Kungsgatan 8,26,1,1405.0,950000,36538.46153846154,2018-1-25,Enköpings kommun,Centrum,Bostadsrättslägenhet
Hejaregatan 7,20,1,1460.0,650000,32500.0,2018-1-25,Enköpings kommun,Fanna,Bostadsrättslägenhet
Parkgatan 45D,71,3,4954.0,1395000,19647.88732394366,2018-1-25,Enköpings kommun,Fanna,Bostadsrättslägenhet
Slåttervägen 2,76,3,4015.0,2350000,30921.052631578947,2018-1-24,Enköpings kommun,Åkersberg/klondike,Bostadsrättslägenhet
Fregattvägen 7D,96,4,3871.0,2250000,23437.5,2018-1-22,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Mellevivägen 4,150,8,0.0,2200000,14666.666666666666,2018-1-22,Enköpings kommun,Fjärdhundra,Villa
Eriksgatan 7,82,9,3407.0,2200000,26829.268292682926,2018-1-22,Enköpings kommun,Centrum,Bostadsrättslägenhet
Verkmästaregatan 11,63,2,3760.0,1025000,16269.84126984127,2018-1-22,Enköpings kommun,Romberga,Bostadsrättslägenhet
Ekspinnargatan 9,146,6,0.0,3135000,21472.602739726026,2018-1-19,Enköpings kommun,Husberg - gånsta,Radhus
Eriksgatan 11B (1303),66,6,2838.0,1620000,24545.454545454544,2018-1-19,Enköpings kommun,Centrum,Bostadsrättslägenhet
Fjärdhundragatan 15,50,2,2297.0,1345000,26900.0,2018-1-19,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Hallongatan 12,104,7,0.0,3600000,34615.38461538462,2018-1-19,Enköpings kommun,Enköping,Villa
Kyrkogatan 32,68,5,3382.0,1650000,24264.70588235294,2018-1-19,Enköpings kommun,Centrum,Bostadsrättslägenhet
Kärrvägen 22,158,6,0.0,3987500,25237.3417721519,2018-1-18,Enköpings kommun,Grillby,Villa
Löparegatan 17,75,3,4749.0,2000000,26666.666666666668,2018-1-17,Enköpings kommun,Munksundet,Bostadsrättslägenhet
Parkgatan 45D,57,2,4352.0,1100000,19298.245614035088,2018-1-17,Enköpings kommun,Fanna,Bostadsrättslägenhet
Litslenavägen 15 B,74,5,4997.0,1290000,17432.432432432433,2018-1-16,Enköpings kommun,Fanna,Bostadsrättslägenhet
Bergsgatan 96,70,5,3905.0,1350000,19285.714285714286,2018-1-15,Enköpings kommun,Enögla,Bostadsrättslägenhet
Västerleden 134,100,4,5560.0,1250000,12500.0,2018-1-13,Enköpings kommun,Lillsidan,Bostadsrättslägenhet
Fregattvägen 5C,96,4,4000.0,2125000,22135.416666666668,2018-1-12,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Pärlugglegränd 4,103,4,5893.0,1015000,9854.368932038835,2018-1-12,Enköpings kommun,Lillsidan,Bostadsrättslägenhet
Drottninggatan 38 A,52,2,2205.0,1500000,28846.153846153848,2018-1-11,Enköpings kommun,Centrum,Bostadsrättslägenhet
Kryddgårdsgatan 23,40,1,2249.0,1150000,28750.0,2018-1-11,Enköpings kommun,Centrum,Bostadsrättslägenhet
Rådmansgatan 4A,41,2,1912.0,1200000,29268.29268292683,2018-1-10,Enköpings kommun,Centrum,Bostadsrättslägenhet
Långgatan 68A,97,4,5783.0,2000000,20618.556701030928,2018-1-9,Enköpings kommun,Centrum,Bostadsrättslägenhet
Rådmansgatan 11,53,1,2313.0,1250000,23584.905660377357,2018-1-8,Enköpings kommun,Centrum,Bostadsrättslägenhet
Gryta Klockargården 4,168,5,0.0,2500000,14880.952380952382,2017-11-20,Enköpings kommun,Örsundsbro,Villa
Sämskarbogatan 23,56,2,3063.0,920000,16428.571428571428,2017-11-20,Enköpings kommun,Romberga,Bostadsrättslägenhet
Litslena Sneby 17,100,5,0.0,1750000,17500.0,2017-11-20,Enköpings kommun,Varghällar,Villa
Lindmätargatan 5,138,4,0.0,4150000,30072.463768115944,2017-11-18,Enköpings kommun,Gånsta,Villa
Simtuna Albäck 8,500,10,0.0,2510000,5020.0,2017-11-15,Enköpings kommun,Fjärdhundra,Villa
Tallbacksvägen 20,29,1,1811.0,775000,26724.137931034482,2017-11-14,Enköpings kommun,Fanna,Bostadsrättslägenhet
Vårfrugatan 16D,112,5,7242.0,1550000,13839.285714285714,2017-11-12,Enköpings kommun,Centrum,Bostadsrättslägenhet
Esplanaden 4A,75,5,3903.0,1000000,13333.333333333334,2017-11-12,Enköpings kommun,Grillby,Bostadsrättslägenhet
Vårfrugatan 2A (1302),30,1,2163.0,975000,32500.0,2017-10-21,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Herkulesvägen 4,109,4,7246.0,1570000,14403.669724770642,2017-10-21,Enköpings kommun,Fanna,Bostadsrättslägenhet
Bäckgatan 10,109,5,0.0,3125000,28669.724770642202,2017-10-20,Enköpings kommun,Enköping,Villa
Eklundavägen 9,107,4,0.0,1825000,17056.07476635514,2017-10-17,Enköpings kommun,Fjärdhundra,Villa
Torstuna Vappeby 4,64,4,0.0,1920000,30000.0,2017-10-15,Enköpings kommun,Torstuna,Villa
Tallbacksvägen 24,51,5,2856.0,1400000,27450.980392156864,2017-10-15,Enköpings kommun,Fanna,Bostadsrättslägenhet
Vårfrugatan 2 A,31,1,2203.0,995000,32096.774193548386,2017-10-15,Enköpings kommun,Sankt ilian,Bostadsrättslägenhet
Bergsgatan 12,54,5,3300.0,1200000,22222.222222222223,2017-10-14,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Vårfrugatan 10C,72,3,3784.0,1650000,22916.666666666668,2017-10-14,Enköpings kommun,S:t ilian,Bostadsrättslägenhet
Västerleden 76A,75,3,3969.0,1750000,23333.333333333332,2017-10-14,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Bodavägen 7,64,3,0.0,2400000,37500.0,2017-10-14,Enköpings kommun,Enköping,Villa
Ekenkällsgatan 7,61,2,3616.0,1250000,20491.803278688523,2017-10-13,Enköpings kommun,Fanna,Bostadsrättslägenhet
Regalskeppsvägen 22,54,1,2944.0,1275000,23611.11111111111,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,55,5,3020.0,1295000,23545.454545454544,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,55,5,3020.0,1295000,23545.454545454544,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,55,5,3020.0,1295000,23545.454545454544,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,55,5,3020.0,1295000,23545.454545454544,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,55,5,3019.0,1295000,23545.454545454544,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,55,5,3019.0,1295000,23545.454545454544,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,54,1,2944.0,1275000,23611.11111111111,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,86,4,4699.0,1895000,22034.883720930233,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,86,4,4699.0,1895000,22034.883720930233,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,55,5,3019.0,1295000,23545.454545454544,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,86,4,4699.0,1895000,22034.883720930233,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,71,5,3892.0,1645000,23169.014084507042,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Regalskeppsvägen 22,71,4,3885.0,1640000,23098.591549295776,2017-10-11,Enköpings kommun,Bredsand,Bostadsrättslägenhet
Kyrkogatan 3,105,3,6054.0,2500000,23809.52380952381,2017-10-11,Enköpings kommun,Centrum,Bostadsrättslägenhet
Baldersbrågatan 2,114,4,0.0,2890000,25350.877192982458,2017-10-10,Enköpings kommun,Munksundet,Villa
Blåbärsgatan 35,159,6,0.0,3500000,22012.578616352203,2017-10-10,Enköpings kommun,Fanna,Villa
Källtorpsstigen 1A,107,5,0.0,3850000,35981.30841121495,2017-10-10,Enköpings kommun,Prinsbo,Villa
Simtuna Siggesta 13,126,5,0.0,1595000,12658.730158730159,2017-10-10,Enköpings kommun,Fjärdhundra,Villa
Kyrkogatan 3,75,2,4759.0,2097000,27960.0,2017-10-9,Enköpings kommun,Centrum,Bostadsrättslägenhet
Jordhumlagatan 18,126,4,0.0,3200000,25396.825396825396,2017-10-9,Enköpings kommun,Enköping,Villa
Hästhovsgatan 34,118,5,0.0,3300000,27966.101694915254,2017-10-8,Enköpings kommun,Enköping,Villa
Besksötagatan 5,112,6,0.0,3250000,29017.85714285714,2017-10-7,Enköpings kommun,Munksundet,Villa
Kungsgatan 67,101,4,4409.0,2750000,27227.72277227723,2017-10-7,Enköpings kommun,Centrum,Bostadsrättslägenhet
Pärlugglegränd 6,103,4,5666.0,1160000,11262.135922330097,2017-10-6,Enköpings kommun,Lillsidan,Bostadsrättslägenhet
Hornugglegränd 10,99,4,6351.0,800000,8080.80808080808,2017-10-6,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Mostavägen 9,99,4,0.0,2000000,20202.0202020202,2017-10-3,Enköpings kommun,Fjärdhundra,Villa
Tjädervägen 9,101,6,0.0,2800000,27722.772277227723,2017-10-3,Enköpings kommun,Grillby,Villa
Hejaregatan 2,68,3,3618.0,1500000,22058.823529411766,2017-10-3,Enköpings kommun,Fanna,Bostadsrättslägenhet
Kungsgatan 13,29,1,1013.0,1050000,36206.89655172414,2017-10-2,Enköpings kommun,Centrum,Bostadsrättslägenhet
Bergsgatan 90,17,5,1144.0,560000,32941.17647058824,2017-10-2,Enköpings kommun,Enögla,Bostadsrättslägenhet
Rådmansgatan 7,96,4,2742.0,2600000,27083.333333333332,2017-10-1,Enköpings kommun,Centrum,Bostadsrättslägenhet
Västerleden 108 (1302),65,2,3812.0,995000,15307.692307692309,2017-9-31,Enköpings kommun,Västerleden,Bostadsrättslägenhet
Korsängsgatan 21A,96,4,0.0,2025000,21093.75,2017-9-31,Enköpings kommun,Korsängen,Radhus
Kungsgatan 65,93,3,4060.0,2975000,31989.247311827956,2017-9-30,Enköpings kommun,Centralt,Bostadsrättslägenhet
Torstunaby prästgård 7,200,6,0.0,4600000,23000.0,2017-9-30,Enköpings kommun,Torstunaby,Villa
Simtuna Storbo 2,77,4,0.0,1867500,24253.246753246753,2017-9-29,Enköpings kommun,Fjärdhundra,Villa
Natt och Dags allé 23,103,4,2789.0,2450000,23786.40776699029,2017-9-27,Enköpings kommun,Haga,Bostadsrättslägenhet
Torsvägen 15,110,7,0.0,3155000,28681.81818181818,2017-9-27,Enköpings kommun,Örsundsbro,Villa
Enbärsgatan 7,115,7,0.0,4350000,37826.086956521736,2017-9-26,Enköpings kommun,Fanna,Villa
Skogsriskagatan 10,190,9,0.0,4395000,23131.57894736842,2017-9-26,Enköpings kommun,Bergvreten,Villa
Löparegatan 15,75,3,4661.0,2060000,27466.666666666668,2017-9-25,Enköpings kommun,Munksundet/enavallen,Bostadsrättslägenhet
Boglösa By 16,79,3,0.0,2595000,32848.101265822785,2017-9-24,Enköpings kommun,Boglösa by,Villa
Natt och Dags allé 71,125,5,3308.0,2530000,20240.0,2017-9-24,Enköpings kommun,Haga,Bostadsrättslägenhet
Smörblomsgatan 3,104,5,0.0,3295000,31682.69230769231,2017-9-24,Enköpings kommun,Munksundet,Villa
Tillinge Ullbro 13,178,6,0.0,5400000,30337.078651685395,2017-9-23,Enköpings kommun,Tillinge,Villa
Veckholm Basta 15,280,10,0.0,3800000,13571.42857142857,2017-9-23,Enköpings kommun,Veckholm,Villa
Sämskarbogatan 7,38,5,1828.0,775000,20394.736842105263,2017-9-22,Enköpings kommun,Romberga,Bostadsrättslägenhet
Ekenkällsgatan 4,133,9,0.0,4075000,30639.0977443609,2017-9-20,Enköpings kommun,Fanna,Villa
Torstuna Ytterkålsta 6,70,3,0.0,1010000,14428.57142857143,2017-9-20,Enköpings kommun,Torstuna,Fritidshus
Fjärilsstigen 53,80,5,5249.0,1250000,15625.0,2017-9-19,Enköpings kommun,Husberg - gånsta,Bostadsrättslägenhet
Fjärdhundragatan 9,57,2,5136.0,1000000,17543.859649122805,2017-9-19,Enköpings kommun,Sankt ilian,Bostadsrättslägenhet
Kyrkogatan 33A,119,5,0.0,3050000,25630.252100840335,2017-9-19,Enköpings kommun,Centrum,Radhus
Granhäcksvägen 10,246,8,0.0,5650000,22967.47967479675,2017-9-18,Enköpings kommun,Ullunda,Villa
Yachtvägen 17,210,6,0.0,6250000,29761.904761904763,2017-9-18,Enköpings kommun,Enköping,Villa
Bergsgatan 90,32,1,1903.0,695000,21718.75,2017-9-17,Enköpings kommun,Enköping,Bostadsrättslägenhet
Eriksgatan 5A,67,7,2885.0,1575000,23507.462686567163,2017-9-16,Enköpings kommun,Centrum,Bostadsrättslägenhet
Drottninggatan 8,175,7,0.0,5500000,31428.571428571428,2017-9-16,Enköpings kommun,Centrum,Villa
Fjärdhundragatan 7 B,42,5,4027.0,860000,20476.190476190477,2017-9-16,Enköpings kommun,Sankt ilian,Bostadsrättslägenhet
Kattugglegränd 1,74,2,4214.0,895000,12094.594594594595,2017-9-13,Enköpings kommun,Lillsidan,Bostadsrättslägenhet
Kyrkogatan 17,81,5,5378.0,2250000,27777.777777777777,2017-9-13,Enköpings kommun,Centrum,Bostadsrättslägenhet
Sämskarbogatan 25 (1102),37,5,2150.0,735000,19864.864864864863,2017-9-11,Enköpings kommun,Romberga,Bostadsrättslägenhet
Boglösa Övre Rickeby 26 och 27,84,3,0.0,4100000,48809.52380952381,2017-9-10,Enköpings kommun,Övre rickeby,Gård
Fannagatan 38D,57,2,4511.0,1100000,19298.245614035088,2017-9-9,Enköpings kommun,Fannagatan 38d,Bostadsrättslägenhet
Sandgatan 27,57,1,2682.0,1420000,24912.280701754386,2017-9-9,Enköpings kommun,Centrum,Bostadsrättslägenhet
Österunda Domta 11,106,4,0.0,2000000,18867.924528301886,2017-9-7,Enköpings kommun,Österunda,Villa
Besksötagatan 1,114,4,0.0,2820000,24736.842105263157,2017-9-6,Enköpings kommun,Munksundet,Villa
Korvettvägen 23,91,3,0.0,3590000,39450.54945054945,2017-9-6,Enköpings kommun,Bredsand,Villa
Kungsgatan 7,28,5,1415.0,995000,35535.71428571428,2017-9-5,Enköpings kommun,Kungsgatan 7,Bostadsrättslägenhet
Fannagatan 34 D,57,2,4397.0,1150000,20175.43859649123,2017-9-4,Enköpings kommun,Fanna,Bostadsrättslägenhet
Strävsoppsgatan 8,180,6,0.0,3100000,17222.222222222223,2017-9-4,Enköpings kommun,Gånsta,Villa
Hjortvägen 4,108,5,0.0,3275000,30324.074074074073,2017-9-4,Enköpings kommun,Hjortvägen 4,Villa
Eriksgatan 5A,107,4,4205.0,2395000,22383.17757009346,2017-9-3,Enköpings kommun,Centrum,Bostadsrättslägenhet
Veckholms-Ål 6,134,4,0.0,8250000,61567.164179104475,2017-9-1,Enköpings kommun,Veckholms ål,Gård
Sankt Olofsgatan 9B,37,7,3658.0,750000,20270.27027027027,2017-8-30,Enköpings kommun,Sankt ilian,Bostadsrättslägenhet
Västra Ringgatan 26,122,4,5853.0,1800000,14754.098360655738,2017-8-29,Enköpings kommun,Centrum,Bostadsrättslägenhet
Hejaregatan 2,51,5,2819.0,1400000,27450.980392156864,2017-8-29,Enköpings kommun,Fanna,Bostadsrättslägenhet
Mostavägen 7,99,4,0.0,1750000,17676.76767676768,2017-8-29,Enköpings kommun,Fjärdhundra,Villa
Kungsgatan 37,58,1,2627.0,1430000,24655.172413793105,2017-8-29,Enköpings kommun,Centrum,Bostadsrättslägenhet
Björksoppsgatan 8,190,8,0.0,4000000,21052.63157894737,2017-8-29,Enköpings kommun,Gånsta,Villa
